id,created_at,status,market,vat_percentage
abc0003582,2021-02-19 12:30:21.076+00,suspend,,0.0
abc0003583,2021-02-19 12:56:16.855+00,suspend,,0.0
abc0003584,2021-02-19 14:56:36.854+00,suspend,,0.0
abc0003585,2021-02-19 14:59:10.035+00,suspend,,0.0
abc0003586,2021-02-19 16:12:16.153+00,suspend,,0.0
abc0003587,2021-02-19 16:43:28.519+00,suspend,,0.0
abc0003588,2021-02-19 16:57:33.308+00,suspend,,0.0
abc0003589,2021-02-19 17:12:46.642+00,suspend,,0.0
abc0003590,2021-02-19 17:22:36.384+00,suspend,,0.0
abc0003591,2021-02-19 18:00:46.862+00,suspend,CA,0.0
abc0003592,2021-02-19 18:32:04.763+00,suspend,,0.0
abc0003593,2021-02-19 19:01:55.424+00,suspend,,0.0
abc0003594,2021-02-19 19:39:11.851+00,suspend,,0.0
abc0003595,2021-02-19 19:45:46.566+00,suspend,,0.0
abc0003596,2021-02-19 20:33:57.175+00,suspend,,0.0
abc0003597,2021-02-19 21:08:25.683+00,suspend,,0.0
abc0003598,2021-02-19 22:01:33.734+00,suspend,,0.0
abc0003599,2021-02-19 22:39:51.646+00,suspend,,0.0
abc0003600,2021-02-19 23:00:40.681+00,suspend,,0.0
abc0003601,2021-02-20 01:29:38.214+00,suspend,,0.0
abc0003602,2021-02-20 01:49:59.644+00,suspend,,0.0
abc0003603,2021-02-20 04:07:27.798+00,suspend,,0.0
abc0003604,2021-02-20 04:25:24.306+00,suspend,,0.0
abc0003605,2021-02-20 05:54:07.897+00,suspend,,0.0
abc0003606,2021-02-20 06:17:54.157+00,suspend,,0.0
abc0003607,2021-02-20 07:08:06.843+00,suspend,,0.0
abc0003609,2021-02-20 07:20:19.32+00,suspend,,0.0
abc0003610,2021-02-20 07:20:37.952+00,suspend,,0.0
abc0003611,2021-02-20 09:25:52.539+00,suspend,,0.0
abc0003612,2021-02-20 10:16:58.811+00,suspend,,0.0
abc0003613,2021-02-20 10:22:31.39+00,suspend,,0.0
abc0003614,2021-02-20 10:55:19.105+00,suspend,,0.0
abc0003615,2021-02-20 11:04:10.635+00,suspend,,0.0
abc0003616,2021-02-20 11:22:10.3+00,suspend,,0.0
abc0003617,2021-02-20 11:35:34.145+00,suspend,,0.0
abc0003618,2021-02-20 11:44:38.162+00,suspend,,0.0
abc0003619,2021-02-20 12:14:57.103+00,suspend,,0.0
abc0003620,2021-02-20 12:28:05.138+00,suspend,,0.0
abc0003621,2021-02-20 14:22:29.685+00,suspend,,0.0
abc0003622,2021-02-20 15:15:27.968+00,suspend,,0.0
abc0003623,2021-02-20 15:22:18.672+00,suspend,,0.0
abc0003624,2021-02-20 15:48:04.912+00,suspend,,0.0
abc0003625,2021-02-20 15:56:59.787+00,suspend,,0.0
abc0003626,2021-02-20 16:05:55.802+00,suspend,,0.0
abc0003627,2021-02-20 16:27:00.577+00,suspend,,0.0
abc0003628,2021-02-20 17:58:35.712+00,suspend,,0.0
abc0003629,2021-02-20 18:36:22.785+00,suspend,,0.0
abc0003630,2021-02-20 18:59:03.059+00,suspend,,0.0
abc0003631,2021-02-20 19:57:39.66+00,suspend,,0.0
abc0003632,2021-02-20 21:41:40.934+00,suspend,,0.0
abc0003633,2021-02-20 22:24:12.645+00,suspend,,0.0
abc0003634,2021-02-21 00:01:08.42+00,suspend,,0.0
abc0003635,2021-02-21 01:16:29.831+00,suspend,,0.0
abc0003636,2021-02-21 07:03:38.918+00,suspend,,0.0
abc0003637,2021-02-21 07:42:26.068+00,suspend,,0.0
abc0003638,2021-02-21 08:05:13.743+00,suspend,,0.0
abc0003639,2021-02-21 08:55:14.414+00,suspend,,0.0
abc0003640,2021-02-21 09:41:53.623+00,suspend,,0.0
abc0003641,2021-02-21 11:01:17.864+00,suspend,,0.0
abc0003642,2021-02-21 12:17:34.39+00,suspend,,0.0
abc0003643,2021-02-21 12:48:58.971+00,suspend,,0.0
abc0003644,2021-02-21 13:03:10.335+00,suspend,,0.0
abc0003645,2021-02-21 13:09:32.255+00,suspend,,0.0
abc0003646,2021-02-21 13:30:11.309+00,suspend,,0.0
abc0003647,2021-02-21 13:31:12.05+00,suspend,,0.0
abc0003648,2021-02-21 14:16:58.307+00,suspend,,0.0
abc0003649,2021-02-21 14:19:32.737+00,suspend,,0.0
abc0003650,2021-02-21 15:18:39.167+00,suspend,,0.0
abc0003651,2021-02-21 16:59:33.295+00,suspend,,0.0
abc0003652,2021-02-21 17:19:48.993+00,suspend,,0.0
abc0003653,2021-02-21 17:25:07.317+00,suspend,,0.0
abc0003654,2021-02-21 17:35:42.969+00,suspend,,0.0
abc0003655,2021-02-21 18:20:34.873+00,suspend,,0.0
abc0003656,2021-02-21 19:20:39.139+00,suspend,,0.0
abc0003657,2021-02-21 20:04:09.334+00,suspend,,0.0
abc0003658,2021-02-22 00:43:15.028+00,suspend,,0.0
abc0003659,2021-02-22 01:33:18.991+00,suspend,,0.0
abc0003660,2021-02-22 03:42:45.881+00,suspend,,0.0
abc0003661,2021-02-22 04:42:15.354+00,suspend,BS,0.0
abc0003662,2021-02-22 04:58:41.99+00,suspend,,0.0
abc0003663,2021-02-22 08:58:06.43+00,suspend,,0.0
abc0003664,2021-02-22 09:04:58.648+00,suspend,,0.0
abc0003665,2021-02-22 11:23:35.341+00,suspend,,0.0
abc0003666,2021-02-22 11:34:06.133+00,suspend,,0.0
abc0003667,2021-02-22 11:38:21.827+00,suspend,,0.0
abc0003668,2021-02-22 15:01:36.91+00,suspend,,0.0
abc0003669,2021-02-22 15:41:04.617+00,suspend,,0.0
abc0003670,2021-02-22 16:01:26.507+00,suspend,,0.0
abc0003671,2021-02-22 16:23:25.602+00,suspend,,0.0
abc0003672,2021-02-22 18:12:27.457+00,suspend,,0.0
abc0003673,2021-02-22 18:16:05.91+00,suspend,,0.0
abc0003674,2021-02-22 20:08:44.32+00,suspend,,0.0
abc0003675,2021-02-22 20:27:31.353+00,suspend,,0.0
abc0003676,2021-02-22 20:40:50.693+00,suspend,,0.0
abc0003677,2021-02-22 21:57:52.102+00,suspend,,0.0
abc0003678,2021-02-22 22:34:18.458+00,suspend,,0.0
abc0003679,2021-02-23 00:31:22.164+00,suspend,,0.0
abc0003680,2021-02-23 01:36:20.664+00,suspend,,0.0
abc0003681,2021-02-23 01:40:20.763+00,suspend,,0.0
abc0003682,2021-02-23 04:34:38.695+00,suspend,,0.0
abc0003686,2021-02-23 06:15:30.615+00,suspend,,0.0
abc0003687,2021-02-23 06:45:25.714+00,suspend,,0.0
abc0003688,2021-02-23 07:06:27.889+00,suspend,,0.0
abc0003689,2021-02-23 10:53:20.071+00,suspend,,0.0
abc0003690,2021-02-23 11:27:22.684+00,suspend,,0.0
abc0003691,2021-02-23 11:42:25.864+00,suspend,,0.0
abc0003692,2021-02-23 13:06:26.252+00,suspend,,0.0
abc0003693,2021-02-23 13:31:29.245+00,suspend,,0.0
abc0003694,2021-02-23 13:54:37.583+00,suspend,,0.0
abc0003695,2021-02-23 20:38:36.131+00,suspend,US,0.0
abc0003696,2021-02-23 20:50:41.94+00,suspend,,0.0
abc0003697,2021-02-23 22:07:13.646+00,suspend,,0.0
abc0003698,2021-02-23 23:07:37.38+00,suspend,,0.0
abc0003699,2021-02-23 23:10:44.838+00,suspend,,0.0
abc0003700,2021-02-24 00:05:52.18+00,suspend,,0.0
abc0003702,2021-02-24 00:43:52.383+00,suspend,,0.0
abc0003703,2021-02-24 01:14:45.068+00,suspend,,0.0
abc0003704,2021-02-24 07:22:29.951+00,suspend,,0.0
abc0003705,2021-02-24 08:06:09.829+00,active,,0.0
abc0003706,2021-02-24 08:56:50.838+00,suspend,,0.0
abc0003707,2021-02-24 09:22:46.108+00,suspend,,0.0
abc0003708,2021-02-24 09:27:04.78+00,suspend,,0.0
abc0003710,2021-02-24 10:43:16.029+00,suspend,,0.0
abc0003711,2021-02-24 12:28:04.351+00,suspend,,0.0
abc0003712,2021-02-24 13:09:31.482+00,suspend,,0.0
abc0003713,2021-02-24 13:46:36.59+00,suspend,,0.0
abc0003714,2021-02-24 13:54:50.136+00,suspend,,0.0
abc0003715,2021-02-24 13:59:02.237+00,suspend,,0.0
abc0003716,2021-02-24 15:41:49.931+00,suspend,,0.0
abc0003717,2021-02-24 15:57:35.632+00,suspend,,0.0
abc0003718,2021-02-24 17:48:49.69+00,suspend,,0.0
abc0003719,2021-02-24 17:49:12.513+00,suspend,,0.0
abc0003720,2021-02-24 18:55:07.725+00,suspend,,0.0
abc0003721,2021-02-24 19:47:15.958+00,suspend,,0.0
abc0003722,2021-02-24 20:08:30.634+00,suspend,,0.0
abc0003723,2021-02-24 20:25:28.169+00,suspend,,0.0
abc0003724,2021-02-24 20:33:22.817+00,suspend,,0.0
abc0003725,2021-02-24 20:48:43.882+00,suspend,,0.0
abc0003726,2021-02-24 21:56:03.553+00,suspend,,0.0
abc0003727,2021-02-24 22:31:31.099+00,suspend,,0.0
abc0003728,2021-02-24 22:35:53.674+00,suspend,,0.0
abc0003729,2021-02-25 01:14:25.9+00,suspend,,0.0
abc0003730,2021-02-25 02:36:19.907+00,suspend,,0.0
abc0003731,2021-02-25 02:36:37.79+00,suspend,,0.0
abc0003732,2021-02-25 05:38:20.683+00,suspend,,0.0
abc0003733,2021-02-25 06:00:33.749+00,suspend,,0.0
abc0003734,2021-02-25 09:10:52.022+00,suspend,,0.0
abc0003735,2021-02-25 10:31:02.854+00,suspend,,0.0
abc0003736,2021-02-25 11:49:01.938+00,suspend,,8.0
abc0003737,2021-02-25 12:48:16.013+00,suspend,,0.0
abc0003738,2021-02-25 12:48:31.061+00,suspend,,0.0
abc0003739,2021-02-25 13:56:10.315+00,suspend,,0.0
abc0003740,2021-02-25 14:19:55.335+00,suspend,,0.0
abc0003741,2021-02-25 20:18:33.547+00,suspend,,0.0
abc0003742,2021-02-25 20:44:09.537+00,suspend,,0.0
abc0003743,2021-02-25 20:56:21.347+00,suspend,,0.0
abc0003744,2021-02-25 21:23:51.682+00,suspend,,0.0
abc0003745,2021-02-25 21:31:28.93+00,suspend,,0.0
abc0003746,2021-02-25 21:32:48.481+00,suspend,,0.0
abc0003747,2021-02-25 21:52:48.406+00,suspend,,0.0
abc0003748,2021-02-26 00:05:30.967+00,suspend,,0.0
abc0003749,2021-02-26 01:58:30.793+00,suspend,,0.0
abc0003750,2021-02-26 03:55:24.917+00,suspend,,0.0
abc0003751,2021-02-26 05:05:40.417+00,suspend,,0.0
abc0003752,2021-02-26 05:06:31.505+00,suspend,,0.0
abc0003753,2021-02-26 05:08:53.828+00,suspend,,0.0
abc0003754,2021-02-26 05:09:56.523+00,suspend,,0.0
abc0003755,2021-02-26 05:10:52.438+00,suspend,,0.0
abc0003756,2021-02-26 05:11:38.977+00,suspend,,0.0
abc0003757,2021-02-26 05:12:08.208+00,active,,0.0
abc0003758,2021-02-26 05:12:45.85+00,suspend,,0.0
abc0003759,2021-02-26 06:20:51.432+00,suspend,,0.0
abc0003760,2021-02-26 06:22:38.345+00,suspend,,0.0
abc0003761,2021-02-26 07:11:01.999+00,suspend,,0.0
abc0003762,2021-02-26 07:15:12.593+00,suspend,,0.0
abc0003763,2021-02-26 08:16:32.596+00,suspend,,0.0
abc0003764,2021-02-26 10:51:26.977+00,active,US,0.0
abc0003765,2021-02-26 13:01:19.188+00,suspend,,0.0
abc0003766,2021-02-26 13:37:27.168+00,suspend,,0.0
abc0003767,2021-02-26 14:39:50.164+00,suspend,,0.0
abc0003768,2021-02-26 16:00:44.786+00,suspend,,0.0
abc0003769,2021-02-26 16:50:59.536+00,suspend,,0.0
abc0003770,2021-02-26 18:11:17.37+00,suspend,,0.0
abc0003771,2021-02-26 18:27:32.123+00,suspend,,0.0
abc0003772,2021-02-26 18:46:40.115+00,suspend,,0.0
abc0003773,2021-02-26 19:44:45.555+00,suspend,,0.0
abc0003774,2021-02-26 20:43:17.522+00,suspend,,0.0
abc0003775,2021-02-26 21:28:31.116+00,suspend,,0.0
abc0003776,2021-02-26 22:01:26.482+00,suspend,,0.0
abc0003777,2021-02-26 22:13:24.767+00,suspend,,0.0
abc0003778,2021-02-26 22:13:53.303+00,suspend,,0.0
abc0003779,2021-02-27 00:35:44.976+00,suspend,,0.0
abc0003780,2021-02-27 00:53:14.232+00,suspend,,0.0
abc0003781,2021-02-27 02:48:34.259+00,suspend,,0.0
abc0003782,2021-02-27 02:56:59.626+00,suspend,,0.0
abc0003783,2021-02-27 06:41:13.281+00,suspend,,0.0
abc0003784,2021-02-27 09:15:35.033+00,suspend,,0.0
abc0003785,2021-02-27 09:24:48.775+00,suspend,MY,0.0
abc0003786,2021-02-27 09:32:38.464+00,suspend,,0.0
abc0003787,2021-02-27 10:22:25.961+00,suspend,,0.0
abc0003788,2021-02-27 11:22:10.717+00,suspend,,0.0
abc0003789,2021-02-27 11:22:50.593+00,suspend,,0.0
abc0003790,2021-02-27 11:43:36.102+00,suspend,,0.0
abc0003791,2021-02-27 12:53:15.799+00,suspend,,0.0
abc0003792,2021-02-27 13:42:10.143+00,suspend,,0.0
abc0003793,2021-02-27 13:59:57.108+00,suspend,,0.0
abc0003794,2021-02-27 14:29:54.269+00,suspend,,0.0
abc0003795,2021-02-27 14:35:24.548+00,suspend,,0.0
abc0003796,2021-02-27 15:09:00.864+00,suspend,,0.0
abc0003797,2021-02-27 15:32:58.554+00,suspend,,0.0
abc0003798,2021-02-27 16:47:36.657+00,suspend,,0.0
abc0003799,2021-02-27 17:39:49.104+00,suspend,,0.0
abc0003800,2021-02-27 19:24:37.035+00,suspend,,0.0
abc0003801,2021-02-27 20:46:56.937+00,suspend,,0.0
abc0003802,2021-02-28 03:00:58.716+00,suspend,,0.0
abc0003803,2021-02-28 03:17:14.472+00,suspend,,0.0
abc0003804,2021-02-28 03:24:55.631+00,suspend,,0.0
abc0003805,2021-02-28 03:52:49.575+00,suspend,,0.0
abc0003806,2021-02-28 04:32:25.359+00,suspend,,0.0
abc0003807,2021-02-28 08:07:47.576+00,suspend,,0.0
abc0003808,2021-02-28 08:08:42.935+00,suspend,,0.0
abc0003809,2021-02-28 08:14:45.291+00,suspend,,0.0
abc0003810,2021-02-28 13:37:07.853+00,suspend,,0.0
abc0003811,2021-02-28 15:18:26.156+00,suspend,,0.0
abc0003812,2021-02-28 15:50:42.515+00,suspend,,0.0
abc0003813,2021-02-28 16:39:20.612+00,suspend,,0.0
abc0003814,2021-02-28 16:43:02.012+00,suspend,,0.0
abc0003822,2021-02-28 16:53:14.958+00,suspend,,0.0
abc0003823,2021-02-28 16:54:40.757+00,suspend,,0.0
abc0003824,2021-02-28 17:40:53.547+00,suspend,,0.0
abc0003825,2021-02-28 20:00:50.893+00,suspend,,0.0
abc0003826,2021-02-28 20:49:08.66+00,suspend,,0.0
abc0003827,2021-02-28 21:47:02.255+00,suspend,,0.0
abc0003828,2021-02-28 22:03:50.362+00,suspend,,0.0
abc0003829,2021-02-28 22:06:01.581+00,suspend,,0.0
abc0003830,2021-03-01 02:05:03.38+00,suspend,,0.0
abc0003833,2021-03-01 05:21:25.544+00,suspend,,0.0
abc0003834,2021-03-01 06:57:17.525+00,suspend,,0.0
abc0003835,2021-03-01 09:54:19.43+00,suspend,,0.0
abc0003836,2021-03-01 09:59:38.242+00,suspend,,0.0
abc0003837,2021-03-01 10:14:52.514+00,suspend,,0.0
abc0003838,2021-03-01 11:29:10.165+00,suspend,,0.0
abc0003839,2021-03-01 14:59:52.809+00,suspend,,0.0
abc0003840,2021-03-01 15:05:40.091+00,suspend,,0.0
abc0003841,2021-03-01 17:13:22.735+00,suspend,,0.0
abc0003842,2021-03-01 17:20:29.157+00,suspend,,0.0
abc0003843,2021-03-01 18:28:45.945+00,active,BE,0.0
abc0003844,2021-03-01 19:14:11.015+00,suspend,,0.0
abc0003845,2021-03-01 19:32:46.864+00,suspend,,0.0
abc0003846,2021-03-01 20:15:33.214+00,suspend,,0.0
abc0003847,2021-03-01 20:28:51.315+00,suspend,,0.0
abc0003848,2021-03-01 20:30:53.745+00,suspend,,0.0
abc0003851,2021-03-02 02:18:39.104+00,suspend,,0.0
abc0003852,2021-03-02 03:15:54.378+00,suspend,,0.0
abc0003853,2021-03-02 05:39:13.001+00,suspend,,0.0
abc0003854,2021-03-02 07:57:50.984+00,suspend,,0.0
abc0003855,2021-03-02 08:24:30.936+00,suspend,,0.0
abc0003856,2021-03-02 09:40:46.172+00,suspend,US,0.0
abc0003857,2021-03-02 11:35:53.715+00,suspend,,0.0
abc0003858,2021-03-02 11:53:53.377+00,suspend,,0.0
abc0003859,2021-03-02 14:06:57.479+00,suspend,,0.0
abc0003860,2021-03-02 14:21:46.39+00,suspend,,0.0
abc0003861,2021-03-02 15:15:42.788+00,suspend,,0.0
abc0003862,2021-03-02 16:01:42.143+00,suspend,,0.0
abc0003863,2021-03-02 16:07:50.421+00,suspend,,0.0
abc0003864,2021-03-02 16:32:00.503+00,suspend,,0.0
abc0003865,2021-03-02 16:54:32.461+00,suspend,,0.0
abc0003866,2021-03-02 18:09:05.878+00,suspend,,0.0
abc0003869,2021-03-02 19:11:55.656+00,suspend,,0.0
abc0003870,2021-03-02 19:58:28.688+00,suspend,,0.0
abc0003871,2021-03-02 23:10:59.258+00,suspend,,0.0
abc0003872,2021-03-02 23:15:37.872+00,suspend,,0.0
abc0003873,2021-03-03 02:08:25.395+00,suspend,,0.0
abc0003874,2021-03-03 05:38:16.531+00,suspend,,0.0
abc0003875,2021-03-03 06:54:43.04+00,suspend,,0.0
abc0003876,2021-03-03 07:09:33.872+00,suspend,,0.0
abc0003877,2021-03-03 07:28:24.107+00,suspend,,0.0
abc0003878,2021-03-03 07:54:13.968+00,suspend,,0.0
abc0003879,2021-03-03 08:23:21.27+00,suspend,,0.0
abc0003880,2021-03-03 08:33:12.137+00,suspend,,0.0
abc0003881,2021-03-03 08:48:26.249+00,suspend,,0.0
abc0003882,2021-03-03 10:03:56.566+00,suspend,,0.0
abc0003883,2021-03-03 10:17:18.057+00,suspend,,0.0
abc0003884,2021-03-03 12:06:40.961+00,suspend,,0.0
abc0003885,2021-03-03 14:16:09.728+00,suspend,,0.0
abc0003886,2021-03-03 14:22:19.336+00,suspend,,0.0
abc0003887,2021-03-03 14:23:27.775+00,suspend,,0.0
abc0003888,2021-03-03 14:30:11.933+00,suspend,,0.0
abc0003889,2021-03-03 15:40:04.976+00,suspend,,0.0
abc0003890,2021-03-03 16:37:57.503+00,suspend,,0.0
abc0003891,2021-03-03 16:51:19.759+00,suspend,,0.0
abc0003892,2021-03-03 17:21:22.167+00,suspend,,0.0
abc0003893,2021-03-03 18:10:33.965+00,suspend,,0.0
abc0003894,2021-03-03 19:31:18.6+00,suspend,,0.0
abc0003895,2021-03-03 20:25:17.373+00,suspend,,0.0
abc0003896,2021-03-03 20:36:14.974+00,suspend,,0.0
abc0003899,2021-03-03 21:19:06.576+00,suspend,,0.0
abc0003900,2021-03-03 21:31:31.957+00,suspend,,0.0
abc0003901,2021-03-03 21:34:52.259+00,suspend,,0.0
abc0003902,2021-03-03 21:46:50.776+00,suspend,,0.0
abc0003903,2021-03-04 00:12:58.766+00,suspend,,0.0
abc0003904,2021-03-04 02:03:32.096+00,suspend,,0.0
abc0003905,2021-03-04 03:48:05.298+00,suspend,,0.0
abc0003906,2021-03-04 05:26:01.739+00,suspend,,0.0
abc0003907,2021-03-04 06:19:35.752+00,suspend,,0.0
abc0003908,2021-03-04 06:20:47.492+00,suspend,,0.0
abc0003909,2021-03-04 08:20:10.045+00,suspend,,0.0
abc0003910,2021-03-04 08:48:09.865+00,suspend,,0.0
abc0003911,2021-03-04 09:34:30.361+00,suspend,,0.0
abc0003912,2021-03-04 09:38:39.587+00,suspend,,0.0
abc0003913,2021-03-04 13:24:34.053+00,suspend,,0.0
abc0003914,2021-03-04 13:56:47.941+00,suspend,,0.0
abc0003915,2021-03-04 13:58:35.926+00,suspend,,0.0
abc0003916,2021-03-04 13:59:54.769+00,suspend,,0.0
abc0003917,2021-03-04 15:46:50.242+00,suspend,,0.0
abc0003918,2021-03-04 16:19:01.679+00,suspend,,0.0
abc0003919,2021-03-04 16:40:48.359+00,suspend,,0.0
abc0003920,2021-03-04 17:38:57.434+00,suspend,,0.0
abc0003921,2021-03-04 18:00:19.506+00,suspend,,0.0
abc0003922,2021-03-04 18:00:56.005+00,suspend,,0.0
abc0003923,2021-03-04 18:02:10.356+00,suspend,,0.0
abc0003924,2021-03-04 19:49:38.908+00,suspend,,0.0
abc0003925,2021-03-04 19:57:43.902+00,suspend,,0.0
abc0003926,2021-03-04 20:29:17.118+00,suspend,,0.0
abc0003928,2021-03-04 20:34:58.622+00,suspend,,0.0
abc0003929,2021-03-04 21:13:27.524+00,suspend,,0.0
abc0003930,2021-03-05 00:26:32.878+00,suspend,,0.0
abc0003931,2021-03-05 03:47:14.706+00,suspend,,0.0
abc0003932,2021-03-05 07:43:06.508+00,suspend,,0.0
abc0003933,2021-03-05 08:25:41.244+00,suspend,,0.0
abc0003934,2021-03-05 10:07:17.836+00,suspend,,0.0
abc0003935,2021-03-05 11:30:10.444+00,suspend,,0.0
abc0003936,2021-03-05 11:43:01.511+00,suspend,,0.0
abc0003937,2021-03-05 12:14:17.692+00,suspend,,0.0
abc0003938,2021-03-05 13:04:15.509+00,active,HK,0.0
abc0003939,2021-03-05 13:06:06.115+00,active,HK,0.0
abc0003940,2021-03-05 13:12:55.095+00,suspend,,0.0
abc0003941,2021-03-05 15:04:50.766+00,suspend,,0.0
abc0003942,2021-03-05 15:09:59.779+00,suspend,,0.0
abc0003943,2021-03-05 15:56:49.565+00,suspend,,0.0
abc0003944,2021-03-05 16:20:23.063+00,suspend,,0.0
abc0003945,2021-03-05 16:50:58.547+00,suspend,,0.0
abc0003946,2021-03-05 18:41:21.81+00,suspend,,0.0
abc0003947,2021-03-05 18:49:22.419+00,suspend,,0.0
abc0003948,2021-03-05 19:29:14.935+00,suspend,,0.0
abc0003949,2021-03-05 20:04:17.796+00,suspend,,0.0
abc0003950,2021-03-05 22:45:01.466+00,suspend,,0.0
abc0003951,2021-03-06 01:46:13.388+00,suspend,,0.0
abc0003952,2021-03-06 04:09:12.365+00,suspend,,0.0
abc0003953,2021-03-06 09:02:05.85+00,suspend,,0.0
abc0003954,2021-03-06 09:39:16.914+00,suspend,,0.0
abc0003955,2021-03-06 13:18:45.131+00,suspend,,0.0
abc0003956,2021-03-06 13:25:41.944+00,suspend,,0.0
abc0003957,2021-03-06 14:11:56.924+00,suspend,,0.0
abc0003958,2021-03-06 14:24:17.599+00,suspend,,0.0
abc0003960,2021-03-06 15:47:58.883+00,suspend,,0.0
abc0003961,2021-03-06 16:34:50.431+00,suspend,,0.0
abc0003964,2021-03-06 16:52:08.877+00,suspend,,0.0
abc0003965,2021-03-06 17:06:32.208+00,suspend,,0.0
abc0003966,2021-03-06 17:21:24.73+00,suspend,,0.0
abc0003967,2021-03-06 17:35:38.716+00,suspend,,0.0
abc0003968,2021-03-06 18:12:59.478+00,suspend,,0.0
abc0003969,2021-03-06 19:01:08.88+00,suspend,,0.0
abc0003970,2021-03-06 20:38:56.277+00,suspend,,0.0
abc0003971,2021-03-06 20:40:03.49+00,active,CA,0.0
abc0003972,2021-03-06 23:43:12.244+00,suspend,,0.0
abc0003973,2021-03-07 04:20:17.614+00,suspend,,0.0
abc0003974,2021-03-07 07:26:04.883+00,suspend,,0.0
abc0003975,2021-03-07 09:21:54.098+00,suspend,,0.0
abc0003976,2021-03-07 10:54:20.086+00,suspend,,0.0
abc0003977,2021-03-07 11:16:31.839+00,suspend,,0.0
abc0003978,2021-03-07 16:18:56.652+00,suspend,,0.0
abc0003979,2021-03-07 16:45:24.385+00,suspend,,0.0
abc0003980,2021-03-07 18:04:13.976+00,suspend,,0.0
abc0003981,2021-03-07 18:04:49.305+00,suspend,,0.0
abc0003982,2021-03-07 18:29:54.397+00,suspend,,0.0
abc0003983,2021-03-07 18:32:19.58+00,suspend,,0.0
abc0003984,2021-03-07 18:38:45.026+00,suspend,,0.0
abc0003985,2021-03-07 19:00:30.599+00,suspend,,0.0
abc0003986,2021-03-07 19:29:34.437+00,suspend,,0.0
abc0003989,2021-03-07 21:22:36.926+00,suspend,,0.0
abc0003990,2021-03-07 23:28:29.936+00,suspend,,0.0
abc0003991,2021-03-08 00:17:50.789+00,suspend,,0.0
abc0003992,2021-03-08 00:24:11.802+00,suspend,,0.0
abc0003993,2021-03-08 01:52:01.285+00,suspend,,0.0
abc0003994,2021-03-08 03:25:44.214+00,suspend,,0.0
abc0003995,2021-03-08 03:27:28.435+00,suspend,,0.0
abc0003996,2021-03-08 03:49:22.175+00,suspend,,0.0
abc0003997,2021-03-08 04:37:31.871+00,suspend,,0.0
abc0003998,2021-03-08 06:37:16.133+00,active,HK,0.0
abc0003999,2021-03-08 06:38:25.51+00,active,HK,0.0
abc0004000,2021-03-08 06:48:53.513+00,suspend,,0.0
abc0004001,2021-03-08 07:44:03.141+00,active,CY,0.0
abc0004002,2021-03-08 08:57:29.088+00,suspend,,0.0
abc0004003,2021-03-08 09:45:16.403+00,suspend,,0.0
abc0004004,2021-03-08 10:23:06.63+00,suspend,,0.0
abc0004006,2021-03-08 13:15:35.453+00,suspend,,0.0
abc0004008,2021-03-08 15:00:31.628+00,suspend,,0.0
abc0004009,2021-03-08 15:00:45.359+00,suspend,,0.0
abc0004010,2021-03-08 15:08:51.03+00,suspend,,0.0
abc0004011,2021-03-08 15:12:30.647+00,suspend,,0.0
abc0004012,2021-03-08 16:15:53.325+00,suspend,,0.0
abc0004013,2021-03-08 16:57:26.011+00,suspend,,0.0
abc0004014,2021-03-08 17:19:49.247+00,suspend,,0.0
abc0004015,2021-03-08 18:10:11.972+00,suspend,,0.0
abc0004016,2021-03-08 18:20:32.969+00,suspend,,0.0
abc0004017,2021-03-08 19:03:55.753+00,suspend,,0.0
abc0004018,2021-03-08 20:28:45.083+00,suspend,,0.0
abc0004019,2021-03-08 20:30:38.279+00,suspend,GB,0.0
abc0004020,2021-03-08 20:48:54.562+00,suspend,,0.0
abc0004021,2021-03-08 23:40:26.267+00,suspend,,0.0
abc0004022,2021-03-09 02:29:06.167+00,suspend,,0.0
abc0004023,2021-03-09 03:18:24.106+00,suspend,,0.0
abc0004024,2021-03-09 03:45:05.681+00,suspend,,0.0
abc0004025,2021-03-09 04:20:06.186+00,suspend,,0.0
abc0004026,2021-03-09 05:01:33.586+00,active,HK,0.0
abc0004027,2021-03-09 05:02:55.488+00,active,HK,0.0
abc0004028,2021-03-09 06:30:15.459+00,suspend,,0.0
abc0004029,2021-03-09 07:09:41.097+00,suspend,,0.0
abc0004030,2021-03-09 08:00:05.964+00,suspend,,0.0
abc0004031,2021-03-09 09:27:08.371+00,suspend,,0.0
abc0004032,2021-03-09 09:40:57.67+00,suspend,,0.0
abc0004033,2021-03-09 11:10:03.002+00,suspend,,0.0
abc0004034,2021-03-09 11:32:28.882+00,suspend,,0.0
abc0004035,2021-03-09 14:05:44.334+00,suspend,,0.0
abc0004036,2021-03-09 14:43:58.026+00,suspend,,0.0
abc0004037,2021-03-09 15:09:12.466+00,suspend,,0.0
abc0004038,2021-03-09 15:15:27.058+00,suspend,,0.0
abc0004039,2021-03-09 15:19:19.23+00,suspend,,0.0
abc0004040,2021-03-09 17:42:14.656+00,suspend,,0.0
abc0004041,2021-03-09 18:09:55.983+00,suspend,,0.0
abc0004042,2021-03-09 18:33:06.061+00,suspend,,0.0
abc0004043,2021-03-09 19:40:48.29+00,suspend,,0.0
abc0004044,2021-03-09 20:53:01.554+00,suspend,,0.0
abc0004045,2021-03-09 22:44:26.734+00,suspend,,0.0
abc0004046,2021-03-09 22:51:46.107+00,suspend,,0.0
