merchant_id,updated_at,currency,balance,balance_type
abc0003256,2021-07-08 00:01:28.418+00,,0.0,real
abc0003258,2021-07-08 00:01:28.438+00,,0.0,test
abc0003260,2021-07-08 00:01:28.454+00,,0.0,real
abc0003265,2021-07-08 00:01:28.486+00,,0.0,real
abc0003267,2021-07-08 00:01:28.501+00,,0.0,test
abc0003267,2021-07-08 00:01:28.506+00,,0.0,real
abc0003271,2021-07-08 00:01:28.536+00,,0.0,test
abc0003271,2021-07-08 00:01:28.541+00,,0.0,real
abc0003272,2021-07-08 00:01:28.553+00,,0.0,real
abc0003273,2021-07-08 00:01:28.564+00,,0.0,real
abc0003273,2021-07-08 00:01:28.569+00,,0.0,real
abc0003274,2021-07-08 00:01:28.58+00,,0.0,test
abc0003274,2021-07-08 00:01:28.585+00,,0.0,real
abc0003275,2021-07-08 00:01:28.596+00,,0.0,test
abc0003277,2021-07-08 00:01:28.614+00,,0.0,real
abc0003279,2021-10-07 05:31:10.058+00,,526.66,real
abc0003279,2021-07-08 00:01:28.635+00,,0.0,real
abc0003280,2021-07-08 00:01:28.652+00,,0.0,real
abc0003281,2021-07-08 00:01:28.662+00,,0.0,real
abc0003285,2021-07-08 00:01:28.697+00,,0.0,real
abc0003290,2021-07-08 00:01:28.73+00,,0.0,test
abc0003291,2021-07-08 00:01:28.743+00,,0.0,real
abc0003291,2021-07-08 00:01:28.748+00,,0.0,test
abc0003293,2021-07-08 00:01:28.766+00,,0.0,real
abc0003302,2021-07-08 00:01:28.809+00,,0.0,real
abc0003302,2021-07-08 00:01:28.814+00,,0.0,test
abc0003303,2021-07-08 00:01:28.825+00,,0.0,test
abc0003304,2022-04-14 08:05:02.971+00,,107.01,real
abc0003309,2021-07-08 00:01:28.867+00,,0.0,test
abc0003315,2021-07-08 00:01:28.904+00,,0.0,test
abc0003320,2021-07-08 00:01:28.932+00,,0.0,real
abc0003321,2021-07-08 00:01:28.943+00,,0.0,real
abc0003323,2021-07-08 00:01:28.958+00,,0.0,real
abc0003325,2021-07-08 00:01:28.975+00,,0.0,real
abc0003326,2021-07-08 00:01:28.988+00,,0.0,real
abc0003329,2021-07-08 00:01:29.009+00,,0.0,real
abc0003332,2021-07-08 00:01:29.032+00,,0.0,real
abc0003335,2021-07-08 00:01:29.058+00,,0.0,real
abc0003336,2021-07-08 00:01:29.078+00,,0.0,real
abc0003339,2021-07-08 00:01:29.102+00,,0.0,real
abc0003341,2021-07-08 00:01:29.117+00,,0.0,test
abc0003345,2021-07-08 00:01:29.147+00,,0.0,real
abc0003346,2021-07-08 00:01:29.158+00,,0.0,real
abc0003347,2021-07-08 00:01:29.169+00,,0.0,real
abc0003348,2021-07-08 00:01:29.179+00,,0.0,real
abc0003353,2022-06-10 06:10:53.825+00,,6.4,real
abc0003357,2021-07-08 00:01:29.241+00,,0.0,real
abc0003358,2021-07-08 00:01:29.252+00,,0.0,real
abc0003359,2021-07-08 00:01:29.262+00,,0.0,real
abc0003364,2021-07-08 00:01:29.298+00,,0.0,real
abc0003365,2021-07-08 00:01:29.308+00,,0.0,real
abc0003369,2021-07-08 00:01:29.323+00,,0.0,real
abc0003370,2021-07-08 00:01:29.334+00,,0.0,real
abc0003371,2021-07-08 00:01:29.345+00,,0.0,real
abc0003372,2021-07-08 00:01:29.358+00,,0.0,test
abc0003373,2021-07-08 00:01:29.368+00,,0.0,real
abc0003374,2021-07-08 00:01:29.379+00,,0.0,real
abc0003376,2021-07-08 00:01:29.394+00,,0.0,real
abc0003378,2022-09-22 18:22:14.844+00,,14.95,real
abc0003381,2021-07-08 00:01:29.432+00,,0.0,real
abc0003395,2021-07-08 00:01:29.463+00,,0.0,real
abc0003396,2021-07-08 00:01:29.474+00,,0.0,real
abc0003400,2021-07-08 00:01:29.498+00,,0.0,test
abc0003400,2021-07-08 00:01:29.504+00,,0.0,real
abc0003401,2021-07-08 00:01:29.519+00,,0.0,real
abc0003402,2021-07-08 00:01:29.533+00,,0.0,test
abc0003403,2021-07-08 00:01:29.544+00,,0.0,real
abc0003404,2021-07-08 00:01:29.555+00,,0.0,real
abc0003411,2021-07-08 00:01:29.601+00,,0.0,test
abc0003411,2021-07-08 00:01:29.606+00,,0.0,real
abc0003413,2021-07-08 00:01:29.621+00,,0.0,real
abc0003414,2021-07-08 00:01:29.632+00,,0.0,real
abc0003417,2021-07-08 00:01:29.654+00,,0.0,real
abc0003421,2021-07-08 00:01:29.684+00,,0.0,real
abc0003422,2021-07-08 00:01:29.694+00,,0.0,real
abc0003423,2021-07-08 00:01:29.704+00,,0.0,real
abc0003426,2021-07-08 00:01:29.723+00,,0.0,real
abc0003427,2021-07-08 00:01:29.739+00,,0.0,test
abc0003430,2021-07-08 00:01:29.765+00,,0.0,test
abc0003432,2021-07-08 00:01:29.781+00,,0.0,real
abc0003433,2021-07-08 00:01:29.792+00,,0.0,real
abc0003435,2022-04-19 15:50:47.366+00,,15864.11,real
abc0003436,2021-07-08 00:01:29.822+00,,0.0,real
abc0003438,2021-07-08 00:01:29.837+00,,0.0,real
abc0003440,2021-07-08 00:01:29.852+00,,0.0,real
abc0003441,2021-07-08 00:01:29.863+00,,0.0,real
abc0003441,2021-07-08 00:01:29.868+00,,0.0,test
abc0003443,2021-07-08 00:01:29.883+00,,0.0,real
abc0003443,2021-07-08 00:01:29.888+00,,0.0,test
abc0003444,2021-07-08 00:01:29.899+00,,0.0,real
abc0003445,2021-07-08 00:01:29.909+00,,0.0,real
abc0003446,2021-07-08 00:01:29.92+00,,0.0,real
abc0003448,2021-07-08 00:01:29.944+00,,0.0,real
abc0003452,2021-07-08 00:01:29.972+00,,0.0,real
abc0003454,2021-07-08 00:01:29.987+00,,0.0,real
abc0003454,2021-07-08 00:01:29.992+00,,0.0,test
abc0003456,2021-07-08 00:01:30.008+00,,0.0,test
abc0003459,2021-07-08 00:01:30.028+00,,0.0,real
abc0003466,2021-07-08 00:01:30.073+00,,0.0,real
abc0003467,2021-07-08 00:01:30.084+00,,0.0,real
abc0003469,2021-07-08 00:01:30.1+00,,0.0,real
abc0003470,2021-07-08 00:01:30.111+00,,0.0,real
abc0003473,2021-07-08 00:01:30.13+00,,0.0,real
abc0003476,2021-07-08 00:01:30.152+00,,0.0,real
abc0003477,2021-07-08 00:01:30.163+00,,0.0,real
abc0003479,2021-07-08 00:01:30.181+00,,0.0,real
abc0003480,2021-07-08 00:01:30.191+00,,0.0,real
abc0003482,2021-07-08 00:01:30.206+00,,0.0,real
abc0003485,2021-07-08 00:01:30.226+00,,0.0,real
abc0003486,2021-07-08 00:01:30.237+00,,0.0,test
abc0003487,2021-07-08 00:01:30.247+00,,0.0,real
abc0003490,2021-07-08 00:01:30.268+00,,0.0,real
abc0003502,2021-07-08 00:01:30.328+00,,0.0,real
abc0003504,2021-07-08 00:01:30.342+00,,0.0,real
abc0003505,2021-07-08 00:01:30.352+00,,0.0,real
abc0003510,2021-07-08 00:01:30.372+00,,0.0,real
abc0003512,2021-07-08 00:01:30.388+00,,0.0,real
abc0003519,2021-07-08 00:01:30.414+00,,0.0,real
abc0003520,2021-07-08 00:01:30.425+00,,0.0,real
abc0003525,2021-07-08 00:01:30.456+00,,0.0,real
abc0003527,2021-07-08 00:01:30.473+00,,0.0,real
abc0003535,2021-07-08 00:01:30.522+00,,0.0,real
abc0003541,2021-07-08 00:01:30.557+00,,0.0,real
abc0003544,2021-07-08 00:01:30.578+00,,0.0,real
abc0003546,2021-07-08 00:01:30.596+00,,0.0,real
abc0003547,2021-07-08 00:01:30.606+00,,0.0,real
abc0003548,2021-07-08 00:01:30.617+00,,0.0,real
abc0003549,2021-07-08 00:01:30.636+00,,0.0,real
abc0003550,2021-07-08 00:01:30.648+00,,0.0,real
abc0003551,2021-07-08 00:01:30.662+00,,0.0,test
abc0003559,2021-07-08 00:01:30.693+00,,0.0,real
abc0003570,2021-07-08 00:01:30.753+00,,0.0,real
abc0003574,2021-07-08 00:01:30.768+00,,0.0,real
abc0003575,2021-07-08 00:01:30.779+00,,0.0,real
abc0003577,2021-07-08 00:01:30.794+00,,0.0,real
abc0003579,2021-07-08 00:01:30.816+00,,0.0,test
abc0003589,2021-07-08 00:01:30.878+00,,0.0,test
abc0003589,2021-07-08 00:01:30.883+00,,0.0,real
abc0003594,2021-07-08 00:01:30.923+00,,0.0,real
abc0003597,2021-07-08 00:01:30.944+00,,0.0,real
abc0003597,2021-07-08 00:01:30.949+00,,0.0,test
abc0003604,2021-07-08 00:01:30.988+00,,0.0,real
abc0003604,2021-07-08 00:01:30.993+00,,0.0,test
abc0003605,2021-07-08 00:01:31.004+00,,0.0,real
abc0003609,2021-07-08 00:01:31.024+00,,0.0,real
abc0003610,2021-07-08 00:01:31.035+00,,0.0,real
abc0003611,2021-07-08 00:01:31.046+00,,0.0,real
abc0003612,2021-07-08 00:01:31.059+00,,0.0,real
abc0003613,2021-07-08 00:01:31.07+00,,0.0,real
abc0003614,2021-07-08 00:01:31.08+00,,0.0,real
abc0003616,2021-07-08 00:01:31.096+00,,0.0,real
abc0003617,2021-07-08 00:01:31.108+00,,0.0,real
abc0003623,2021-07-08 00:01:31.145+00,,0.0,real
abc0003625,2021-09-11 14:16:44.764+00,,41.29,real
abc0003626,2021-07-08 00:01:31.171+00,,0.0,real
abc0003628,2021-07-08 00:01:31.189+00,,0.0,real
abc0003630,2021-07-08 00:01:31.208+00,,0.0,real
abc0003633,2021-07-08 00:01:31.23+00,,0.0,test
abc0003634,2021-07-08 00:01:31.241+00,,0.0,real
abc0003635,2021-07-08 00:01:31.252+00,,0.0,real
abc0003642,2021-07-08 00:01:31.294+00,,0.0,real
abc0003643,2021-07-08 00:01:31.305+00,,0.0,test
abc0003643,2021-07-08 00:01:31.31+00,,0.0,real
abc0003644,2021-07-08 00:01:31.321+00,,0.0,real
abc0003649,2021-07-08 00:01:31.356+00,,0.0,test
abc0003649,2021-07-08 00:01:31.361+00,,0.0,real
abc0003650,2021-07-08 00:01:31.372+00,,0.0,real
abc0003652,2021-07-08 00:01:31.387+00,,0.0,real
abc0003654,2021-07-08 00:01:31.402+00,,0.0,real
abc0003656,2022-11-25 00:22:22.954+00,,52.848,real
abc0003657,2021-07-08 00:01:31.428+00,,0.0,real
abc0003658,2021-07-08 00:01:31.438+00,,0.0,real
abc0003659,2021-07-08 00:01:31.449+00,,0.0,real
abc0003661,2021-07-08 00:01:31.472+00,,0.0,real
abc0003662,2021-07-08 00:01:31.493+00,,0.0,real
abc0003663,2021-07-08 00:01:31.504+00,,0.0,real
abc0003666,2021-07-08 00:01:31.524+00,,0.0,real
abc0003668,2021-12-06 17:57:02.225+00,,763.09,real
abc0003669,2021-07-08 00:01:31.553+00,,0.0,real
abc0003671,2021-07-08 00:01:31.568+00,,0.0,real
abc0003676,2021-07-08 00:01:31.596+00,,0.0,real
abc0003681,2021-07-08 00:01:31.631+00,,0.0,test
abc0003687,2021-07-08 00:01:31.668+00,,0.0,real
abc0003688,2021-07-08 00:01:31.681+00,,0.0,real
abc0003694,2021-07-08 00:01:31.727+00,,0.0,real
abc0003696,2021-07-08 00:01:31.747+00,,0.0,real
abc0003698,2021-07-08 00:01:31.762+00,,0.0,real
abc0003699,2021-07-08 00:01:31.773+00,,0.0,real
abc0003702,2021-07-08 00:01:31.788+00,,0.0,real
abc0003707,2021-07-08 00:01:31.819+00,,0.0,real
abc0003712,2021-07-08 00:01:31.843+00,,0.0,real
abc0003717,2021-07-08 00:01:31.872+00,,0.0,real
abc0003718,2021-07-08 00:01:31.883+00,,0.0,real
abc0003720,2021-07-08 00:01:31.909+00,,0.0,real
abc0003726,2021-07-08 00:01:31.948+00,,0.0,real
abc0003732,2021-07-08 00:01:31.986+00,,0.0,real
abc0003735,2022-01-03 14:50:08.27+00,,1749.0,real
abc0003736,2021-07-08 00:01:32.018+00,,0.0,real
abc0003740,2021-07-08 00:01:32.048+00,,0.0,test
abc0003740,2021-07-08 00:01:32.053+00,,0.0,real
abc0003743,2021-07-08 00:01:32.08+00,,0.0,test
abc0003747,2021-07-08 00:01:32.109+00,,0.0,real
abc0003748,2021-07-08 00:01:32.123+00,,0.0,real
abc0003752,2021-07-08 00:01:32.146+00,,0.0,real
abc0003753,2021-07-08 00:01:32.161+00,,0.0,real
abc0003754,2021-07-08 00:01:32.174+00,,0.0,test
abc0003755,2021-07-08 00:01:32.189+00,,0.0,real
abc0003769,2021-07-08 00:01:32.353+00,,0.0,real
abc0003772,2021-07-08 00:01:32.375+00,,0.0,test
abc0003773,2021-07-08 00:01:32.386+00,,0.0,real
abc0003778,2021-07-08 00:01:32.419+00,,0.0,real
abc0003779,2021-07-08 00:01:32.43+00,,0.0,test
abc0003784,2021-07-08 00:01:32.462+00,,0.0,real
abc0003792,2021-07-08 00:01:32.513+00,,0.0,real
abc0003794,2021-07-08 00:01:32.529+00,,0.0,real
abc0003794,2021-07-08 00:01:32.537+00,,0.0,test
abc0003799,2021-07-08 00:01:32.566+00,,0.0,real
abc0003800,2021-07-08 00:01:32.578+00,,0.0,real
abc0003801,2021-07-08 00:01:32.591+00,,0.0,real
abc0003802,2021-07-08 00:01:32.602+00,,0.0,real
abc0003805,2021-07-08 00:01:32.626+00,,0.0,real
abc0003807,2021-07-08 00:01:32.642+00,,0.0,real
abc0003810,2021-07-08 00:01:32.661+00,,0.0,real
abc0003812,2021-07-08 00:01:32.676+00,,0.0,real
abc0003824,2021-07-08 00:01:32.709+00,,0.0,real
abc0003825,2021-07-08 00:01:32.721+00,,0.0,real
abc0003825,2021-07-08 00:01:32.725+00,,0.0,test
abc0003828,2021-07-08 00:01:32.745+00,,0.0,real
abc0003829,2021-07-08 00:01:32.756+00,,0.0,real
abc0003830,2021-07-08 00:01:32.767+00,,0.0,real
abc0003836,2021-07-08 00:01:32.794+00,,0.0,real
abc0003841,2021-07-08 00:01:32.822+00,,0.0,real
abc0003842,2021-07-08 00:01:32.835+00,,0.0,real
abc0003848,2021-07-08 00:01:32.888+00,,0.0,real
abc0003852,2021-07-08 00:01:32.907+00,,0.0,real
abc0003853,2021-07-08 00:01:32.917+00,,0.0,real
abc0003854,2021-07-08 00:01:32.928+00,,0.0,test
abc0003856,2021-07-08 00:01:32.943+00,,0.0,real
abc0003857,2021-07-08 00:01:32.954+00,,0.0,real
abc0003858,2021-07-08 00:01:32.965+00,,0.0,real
abc0003860,2021-07-08 00:01:32.98+00,,0.0,real
abc0003862,2021-07-08 00:01:32.996+00,,0.0,real
abc0003864,2021-07-08 00:01:33.011+00,,0.0,real
abc0003864,2021-07-08 00:01:33.017+00,,0.0,test
abc0003869,2021-07-08 00:01:33.038+00,,0.0,real
abc0003870,2021-12-16 00:06:42.304+00,,15.81,test
abc0003871,2021-07-08 00:01:33.061+00,,0.0,real
abc0003873,2021-07-08 00:01:33.076+00,,0.0,real
abc0003877,2021-07-08 00:01:33.1+00,,0.0,real
abc0003880,2021-07-08 00:01:33.135+00,,0.0,real
abc0003880,2021-07-08 00:01:33.141+00,,0.0,test
abc0003882,2021-07-08 00:01:33.157+00,,0.0,test
abc0003882,2021-07-08 00:01:33.162+00,,0.0,real
abc0003886,2021-07-08 00:01:33.19+00,,0.0,real
abc0003888,2021-07-08 00:01:33.205+00,,0.0,real
abc0003891,2021-07-08 00:01:33.226+00,,0.0,test
abc0003892,2021-07-08 00:01:33.237+00,,0.0,real
abc0003892,2021-07-08 00:01:33.244+00,,0.0,real
abc0003893,2021-07-08 00:01:33.255+00,,0.0,test
abc0003899,2021-07-08 00:01:33.286+00,,0.0,real
abc0003911,2021-07-08 00:01:33.359+00,,0.0,test
abc0003912,2021-07-08 00:01:33.371+00,,0.0,real
abc0003912,2021-07-08 00:01:33.376+00,,0.0,test
abc0003913,2021-07-08 00:01:33.386+00,,0.0,real
abc0003915,2021-07-08 00:01:33.401+00,,0.0,real
abc0003915,2021-07-08 00:01:33.406+00,,0.0,test
abc0003916,2021-07-08 00:01:33.417+00,,0.0,real
abc0003917,2021-07-08 00:01:33.428+00,,0.0,real
abc0003920,2021-07-08 00:01:33.454+00,,0.0,real
abc0003923,2021-07-08 00:01:33.478+00,,0.0,real
abc0003929,2021-07-08 00:01:33.512+00,,0.0,real
abc0003931,2021-07-08 00:01:33.535+00,,0.0,real
abc0003932,2021-07-08 00:01:33.546+00,,0.0,real
abc0003934,2021-07-08 00:01:33.563+00,,0.0,real
abc0003935,2021-07-08 00:01:33.582+00,,0.0,real
abc0003937,2021-07-08 00:01:33.597+00,,0.0,real
abc0003940,2021-07-08 00:01:33.617+00,,0.0,real
abc0003940,2021-07-08 00:01:33.621+00,,0.0,test
abc0003941,2021-07-08 00:01:33.637+00,,0.0,real
abc0003942,2021-07-08 00:01:33.666+00,,0.0,test
abc0003942,2021-07-08 00:01:33.675+00,,0.0,real
abc0003946,2021-07-08 00:01:33.699+00,,0.0,real
abc0003948,2021-07-08 00:01:33.715+00,,0.0,real
abc0003950,2021-07-08 00:01:33.736+00,,0.0,test
abc0003955,2021-07-08 00:01:33.769+00,,0.0,real
abc0003956,2021-07-08 00:01:33.78+00,,0.0,real
abc0003958,2021-07-08 00:01:33.794+00,,0.0,real
abc0003965,2021-07-08 00:01:33.82+00,,0.0,real
abc0003966,2021-07-08 00:01:33.83+00,,0.0,real
abc0003967,2021-07-08 00:01:33.841+00,,0.0,real
abc0003969,2021-07-08 00:01:33.856+00,,0.0,real
abc0003973,2021-07-08 00:01:33.909+00,,0.0,real
abc0003975,2021-07-08 00:01:33.923+00,,0.0,real
abc0003977,2021-07-08 00:01:33.941+00,,0.0,real
abc0003979,2021-07-08 00:01:33.958+00,,0.0,real
abc0003984,2021-07-08 00:01:33.991+00,,0.0,real
abc0003985,2021-07-08 00:01:34.002+00,,0.0,real
abc0003992,2021-07-08 00:01:34.04+00,,0.0,real
abc0003994,2021-07-08 00:01:34.059+00,,0.0,real
abc0003996,2021-07-08 00:01:34.075+00,,0.0,real
abc0003997,2022-06-18 17:21:20.158+00,,146.86,real
abc0004002,2021-07-08 00:01:34.123+00,,0.0,real
abc0004006,2021-07-08 00:01:34.152+00,,0.0,real
abc0004009,2021-07-08 00:01:34.168+00,,0.0,real
abc0004010,2021-07-08 00:01:34.178+00,,0.0,real
abc0004011,2021-07-08 00:01:34.189+00,,0.0,real
abc0004013,2021-07-08 00:01:34.206+00,,0.0,real
abc0004015,2021-07-08 00:01:34.222+00,,0.0,real
abc0004020,2021-07-08 00:01:34.258+00,,0.0,real
abc0004021,2021-07-08 00:01:34.269+00,,0.0,real
abc0004028,2021-07-08 00:01:34.311+00,,0.0,real
abc0004029,2021-07-08 00:01:34.324+00,,0.0,real
abc0004030,2021-07-08 00:01:34.335+00,,0.0,real
abc0004033,2021-07-08 00:01:34.359+00,,0.0,real
abc0004035,2021-07-08 00:01:34.374+00,,0.0,real
abc0004036,2021-07-08 00:01:34.385+00,,0.0,real
abc0004037,2021-07-08 00:01:34.395+00,,0.0,real
abc0004038,2021-07-08 00:01:34.406+00,,0.0,real
abc0004039,2021-07-08 00:01:34.416+00,,0.0,test
abc0004039,2021-07-08 00:01:34.421+00,,0.0,real
abc0004040,2021-07-08 00:01:34.434+00,,0.0,real
abc0004043,2021-07-08 00:01:34.453+00,,0.0,real
abc0004048,2021-07-08 00:01:34.484+00,,0.0,real
abc0004051,2021-07-08 00:01:34.506+00,,0.0,real
abc0004051,2021-07-08 00:01:34.517+00,,0.0,test
abc0004057,2021-07-08 00:01:34.552+00,,0.0,real
abc0004059,2021-07-08 00:01:34.569+00,,0.0,real
abc0004060,2021-07-08 00:01:34.579+00,,0.0,test
abc0004061,2021-07-08 00:01:34.591+00,,0.0,real
abc0004063,2021-07-08 00:01:34.605+00,,0.0,test
abc0004064,2021-07-08 00:01:34.616+00,,0.0,real
abc0004066,2021-07-08 00:01:34.633+00,,0.0,real
abc0004067,2021-07-08 00:01:34.644+00,,0.0,real
abc0004072,2021-07-08 00:01:34.671+00,,0.0,real
abc0004075,2021-07-08 00:01:34.693+00,,0.0,real
abc0004085,2021-07-08 00:01:34.749+00,,0.0,test
abc0004085,2021-07-08 00:01:34.756+00,,0.0,real
abc0004088,2021-07-08 00:01:34.777+00,,0.0,real
abc0004095,2021-07-08 00:01:34.834+00,,0.0,real
abc0004098,2021-07-08 00:01:34.855+00,,0.0,real
abc0004098,2021-07-08 00:01:34.86+00,,0.0,real
abc0004099,2021-07-08 00:01:34.871+00,,0.0,real
abc0004101,2021-07-08 00:01:34.887+00,,0.0,test
abc0004102,2021-07-09 09:04:41.228+00,,2.16,real
abc0004102,2021-07-08 00:01:34.912+00,,0.0,test
abc0004103,2021-07-08 00:01:34.923+00,,0.0,real
abc0004106,2021-07-08 00:01:34.942+00,,0.0,test
abc0004109,2021-07-08 00:01:34.962+00,,0.0,real
abc0004111,2021-07-08 00:01:34.972+00,,0.0,test
abc0004111,2021-10-27 23:07:37.294+00,,30.59,real
abc0004112,2021-07-08 00:01:34.988+00,,0.0,test
abc0004119,2021-07-08 00:01:35.024+00,,0.0,real
abc0004122,2021-07-08 00:01:35.044+00,,0.0,real
abc0004124,2021-07-08 00:01:35.06+00,,0.0,real
abc0004126,2021-07-08 00:01:35.075+00,,0.0,real
abc0004130,2021-07-08 00:01:35.1+00,,0.0,real
abc0004132,2021-07-08 00:01:35.118+00,,0.0,real
abc0004137,2021-07-08 00:01:35.146+00,,0.0,real
abc0004139,2021-07-08 00:01:35.162+00,,0.0,real
abc0004140,2021-07-08 00:01:35.172+00,,0.0,real
abc0004142,2021-07-08 00:01:35.187+00,,0.0,test
abc0004142,2021-07-08 00:01:35.192+00,,0.0,real
abc0004143,2021-07-08 00:01:35.203+00,,0.0,real
abc0004147,2021-07-08 00:01:35.228+00,,0.0,test
abc0004147,2021-07-08 00:01:35.233+00,,0.0,real
abc0004150,2021-07-08 00:01:35.256+00,,0.0,real
abc0004151,2021-07-08 00:01:35.268+00,,0.0,real
abc0004155,2021-07-08 00:01:35.299+00,,0.0,real
abc0004161,2021-07-08 00:01:35.336+00,,0.0,real
abc0004162,2021-07-08 00:01:35.347+00,,0.0,real
abc0004163,2021-07-08 00:01:35.359+00,,0.0,real
abc0004164,2021-07-08 00:01:35.371+00,,0.0,real
abc0004165,2021-07-08 00:01:35.381+00,,0.0,real
abc0004167,2021-07-08 00:01:35.397+00,,0.0,real
abc0004175,2021-07-08 00:01:35.444+00,,0.0,real
abc0004177,2021-07-08 00:01:35.46+00,,0.0,real
abc0004180,2021-07-08 00:01:35.488+00,,0.0,real
abc0004192,2023-08-04 00:02:41.501+00,,30.253899999999998,real
abc0004195,2022-08-19 14:23:45.677+00,,168.9,real
abc0004201,2021-12-23 10:59:13.23+00,,30.0,real
abc0004201,2021-07-08 00:01:35.629+00,,0.0,test
abc0004209,2021-07-08 00:01:35.686+00,,0.0,real
abc0004217,2021-07-08 00:01:35.737+00,,0.0,test
abc0004217,2021-07-08 00:01:35.742+00,,0.0,real
abc0004219,2021-07-08 00:01:35.754+00,,0.0,real
abc0004222,2021-07-08 00:01:35.773+00,,0.0,real
abc0004224,2021-07-08 00:01:35.788+00,,0.0,real
abc0004225,2021-07-08 00:01:35.798+00,,0.0,real
abc0004229,2021-07-08 00:01:35.817+00,,0.0,real
abc0004230,2021-07-08 00:01:35.828+00,,0.0,real
abc0004231,2021-07-08 00:01:35.839+00,,0.0,real
abc0004236,2021-07-08 00:01:35.873+00,,0.0,real
abc0004240,2021-07-08 00:01:35.896+00,,0.0,real
abc0004241,2021-07-08 00:01:35.907+00,,0.0,real
abc0004251,2021-07-08 00:01:35.949+00,,0.0,real
abc0004252,2021-07-08 00:01:35.96+00,,0.0,real
abc0004253,2021-07-08 00:01:35.97+00,,0.0,real
abc0004255,2021-07-08 00:01:35.985+00,,0.0,real
abc0004256,2021-07-08 00:01:35.996+00,,0.0,real
abc0004257,2021-07-08 00:01:36.006+00,,0.0,real
abc0004261,2021-07-08 00:01:36.03+00,,0.0,real
abc0004266,2021-10-02 00:43:56.486+00,,810.0,real
abc0004267,2021-07-08 00:01:36.077+00,,0.0,real
abc0004271,2021-07-08 00:01:36.103+00,,0.0,real
abc0004272,2021-07-08 00:01:36.113+00,,0.0,real
abc0004273,2021-07-08 00:01:36.123+00,,0.0,real
abc0004276,2021-07-08 00:01:36.143+00,,0.0,test
abc0004278,2021-07-08 00:01:36.157+00,,0.0,real
abc0004280,2022-01-04 22:01:30.007+00,,129.53,real
abc0004280,2021-07-08 00:01:36.182+00,,0.0,real
abc0004284,2021-07-08 00:01:36.206+00,,0.0,test
abc0004287,2021-07-08 00:01:36.225+00,,0.0,real
abc0004288,2021-07-08 00:01:36.235+00,,0.0,real
abc0004289,2021-07-08 00:01:36.248+00,,0.0,real
abc0004291,2021-07-08 00:01:36.263+00,,0.0,real
abc0004292,2021-07-08 00:01:36.276+00,,0.0,test
abc0004292,2021-07-08 00:01:36.281+00,,0.0,real
abc0004295,2021-07-08 00:01:36.311+00,,0.0,real
abc0004296,2021-07-08 00:01:36.338+00,,0.0,real
abc0004297,2021-07-08 00:01:36.349+00,,0.0,test
abc0004303,2021-07-08 00:01:36.383+00,,0.0,real
abc0004305,2021-07-08 00:01:36.402+00,,0.0,real
abc0004309,2021-07-08 00:01:36.427+00,,0.0,real
abc0004310,2021-07-08 00:01:36.438+00,,0.0,real
abc0004313,2021-07-08 00:01:36.457+00,,0.0,real
abc0004313,2021-07-08 00:01:36.462+00,,0.0,real
abc0004315,2021-07-08 00:01:36.48+00,,0.0,real
abc0004316,2021-07-08 00:01:36.49+00,,0.0,test
abc0004322,2021-07-08 00:01:36.527+00,,0.0,real
abc0004327,2021-07-08 00:01:36.558+00,,0.0,real
abc0004328,2021-07-08 00:01:36.572+00,,0.0,real
abc0004331,2021-07-08 00:01:36.592+00,,0.0,real
abc0004333,2021-07-08 00:01:36.607+00,,0.0,real
abc0004334,2021-07-08 00:01:36.621+00,,0.0,test
abc0004336,2021-07-08 00:01:36.636+00,,0.0,real
abc0004338,2023-10-11 00:02:46.764+00,,-1858.3658,real
abc0004343,2021-07-08 00:01:36.689+00,,0.0,real
abc0004348,2021-07-08 00:01:36.719+00,,0.0,test
abc0004352,2021-07-08 00:01:36.744+00,,0.0,real
abc0004355,2021-07-08 00:01:36.767+00,,0.0,real
abc0004360,2021-07-08 00:01:36.807+00,,0.0,test
abc0004360,2021-07-08 00:01:36.812+00,,0.0,real
abc0004364,2021-07-08 00:01:36.836+00,,0.0,real
abc0004366,2021-07-08 00:01:36.853+00,,0.0,real
abc0004368,2021-07-08 00:01:36.871+00,,0.0,real
abc0004369,2021-07-08 00:01:36.881+00,,0.0,real
abc0004370,2021-07-08 00:01:36.892+00,,0.0,test
abc0004380,2021-07-08 00:01:36.942+00,,0.0,real
abc0004386,2021-07-08 00:01:36.975+00,,0.0,real
abc0004387,2021-07-08 00:01:36.986+00,,0.0,real
abc0004387,2021-07-08 00:01:36.991+00,,0.0,real
abc0004391,2021-07-08 00:01:37.023+00,,0.0,real
abc0004394,2021-07-08 00:01:37.052+00,,0.0,real
abc0004398,2021-07-08 00:01:37.076+00,,0.0,test
abc0004404,2021-07-08 00:01:37.12+00,,0.0,real
abc0004405,2022-01-24 22:22:01.964+00,,51.98,real
abc0004408,2021-07-08 00:01:37.153+00,,0.0,real
abc0004409,2021-07-08 00:01:37.164+00,,0.0,real
abc0004412,2021-10-08 16:02:29.508+00,,-15.0,real
abc0004413,2021-07-08 00:01:37.194+00,,0.0,real
abc0004414,2021-07-08 00:01:37.205+00,,0.0,real
abc0004418,2021-07-08 00:01:37.228+00,,0.0,test
abc0004419,2021-07-08 00:01:37.239+00,,0.0,real
abc0004426,2021-07-08 00:01:37.28+00,,0.0,real
abc0004429,2021-07-08 00:01:37.305+00,,0.0,real
